id,mot,latitude,longitude
EymetSainteEulaliedEymet,omé,,
IssigeacMontaut,omé,44.74751,0.6258
IssigeacSaintAubindeLanquais,omé,44.7930433,0.5970138
BeaumontduPerigordSainteCroix,omé,44.73702,0.82615
BeaumontduPerigordBeaumontduPerigord,omé,44.7667555,0.7668346
BergeracSaintLaurentdesVignes,omé,44.8161224,0.4542574
SigoulesSigoulesbis,omé,44.7664309250753,0.415469559500231
SigoulesSigoules,omé,44.7588738,0.4097781
SigoulesSaussignac,omé,44.8014957,0.3264929
VillefranchedeLonchatSaintRemy,omé,44.9456,0.187533
VelinesMontazeau,omé,44.8937155,0.1297751
RiberacSioracdeRiberac,omé,45.1972033,0.3588633
MontagrierCreyssac,omé,45.3082955155399,0.551937970369254
MontagrierCelles,omé,45.2975677,0.4135916
NeuvicChanterac,omé,45.1726127,0.4466075
NeuvicBeauronne,omé,45.0950649687741,0.380631971265774
NeuvicNeuvic,omé,45.1006366,0.469149
NeuvicSaintAquilin,omé,45.1860003,0.4937783
MareuilMareuil,omé,45.4564066953194,0.45489843365527
ThiviersSaintJeandeCôle,omé,45.4212284,0.8384225
ThiviersSaintRomainetSaintClement,omé,45.424362,0.8631506
SaintPardouxlaRiviereFirbeix,omé,45.6017826932888,0.975505986738328
NontronNontronter,omé,45.5319762046864,0.671703824547233
BussiereBadilÉtouars,omé,45.60152,0.62771
LanouailleSarlande,omé,45.4517238620073,1.11419510834687
PerigueuxTrelissac,ômé,45.1970172,0.7835042
SavignaclesÉglisesNegrondes,ômé,45.3452711,0.8646705
VergtFouleix,ômé,44.98466,0.68049
HautefortBadefolsdAns,ômé,,
SalignacEyviguesBorreze,ômé,44.95394,1.38826
BugueFleurac,ômé,,
BelvesBelves,ômé,44.7751847,1.0068584
MontignacAuriacduPerigord,ômé,45.1058,1.135886
MontignacRouffignacSaintCernindeReilhac,ômé,45.0485331325259,0.963063691698636
BeaumontduPerigordSaintAvitSenieur,ômé,44.774419,0.819202
MussidanSaintFrontdePradoux,ômé,45.05507,0.36365
JumilhacleGrandSaintJorydeChalais,ômé,45.4989797,0.8997848
JumilhacleGrandSaintPriestlesFougeres,ômé,45.5430043,1.0101651
PerigueuxChampcevinel,hôme,45.2155556,0.7272222
SaintAulayeSaintAulaye,hôme,45.2040818,0.1381374
PerigueuxMarsacsurlIsle,hommè,45.1858333,0.6619444
SaintPierredeChignacBlisetBorn,hommè,45.1820511,0.9076695
BrantômeValeuil,hommè,45.3328734,0.6170398
VillefranchedeLonchatSaintMearddeGurçon,hommè,44.9090789,0.1823845
VerteillacLaTourBlanche,hommè,45.364730774105,0.447120863638653
VerteillacVerteillac,hommè,45.3473878,0.3662938
VerteillacBourgdesMaisons,hommè,45.3379134,0.4356072
RiberacRiberac,hommè,45.2477778,0.3397222
MussidanSaintMartinlAstier,hommè,,
MussidanSaintLaurentdesHommesbis,hommè,45.0425965284263,0.262880447560896
NeuvicSaintJeandAtaux,hommè,,
MontponMenesterol,hommè,45.0183714212748,0.15330290422927
SaintPardouxlaRiviereFirbeixPauliac,hommè,45.5970337893867,0.926712975835456
SaintPardouxlaRiviereSaintSaudLacoussiere,hommè,45.5436482,0.8185259
NontronLaChapelleSaintRobert,hommè,45.5713485983913,0.559996963933062
SavignaclesÉglisesCornille,hommmè,45.2509931,0.7843361
SavignaclesÉglisesSorges,aumè,45.3080310719242,0.872619960923924
SavignaclesÉglisesLeChange,aumè,45.1948394,0.8927535
RiberacVanxains,aumè,45.2160308,0.2856664
SaintAulayeFestalemps,aumè,45.2264504,0.2409257
SavignaclesÉglisesSaintPantalydAns,hommei,,
TerrassonLavilledieuLaFeuillade,hommei,45.1163922711478,1.39955069095761
MareuilLesGraulges,hommei,45.4955471,0.4413187
JumilhacleGrandMontcigoux,hommei,45.6055497,1.0033022
SavignaclesÉglisesSaintVincentsurlIsle,hommé,,
SavignaclesÉglisesLigueux,hommé,45.30813,0.81893
ExcideuilSaintJorylasBloux,hommé,45.3625982,0.9665802
SaintPierredeChignacMilhacdAuberoche,hommé,,
SaintPierredeChignacNotreDamedeSanilhac,hommé,45.1216105,0.7156878
VergtSaintMicheldeVilladeix,hommé,44.9857254,0.7219503
VergtÉgliseNeuvedeVergt,hommé,45.08298,0.73108
VergtVergt,hommé,45.0256456434893,0.719162298705411
VergtChalagnac,hommé,45.09176,0.67604
SaintAstierJaure,hommé,45.0563545,0.5538534
HautefortCoubjours,hommé,45.2474468,1.2563294
BrantômeSaintJuliendeBourdeilles,hommé,45.35974,0.5888994
VillefrancheduPerigordFontenillesdAigueparse,hommé,,
SaintCyprienMeyrals,hommé,44.8988503,1.0629543
SaintCyprienTursac,hommé,44.9686567406825,1.04593402725884
SaintCyprienSaintChamassy,hommé,44.8725245,0.9267498
